,tconst,averageRating,numVotes
739733,tt1661199,6.9,180217
739738,tt16612140,8.2,25
739743,tt1661230,5.6,32
739763,tt1661275,6.7,20513
739767,tt16612852,6.1,101
739782,tt16613248,4.7,10
739792,tt1661382,6.4,61301
739795,tt1661394,9.1,8
739858,tt1661820,6.1,12843
739931,tt1662293,4.4,5061
739965,tt1662500,5.1,2994
739977,tt1662546,4.7,638
740040,tt1663171,7.6,10
740051,tt1663202,8.0,814475
740053,tt1663207,5.8,19514
740060,tt1663222,2.4,1541
740122,tt16635942,4.0,22
740130,tt16636010,7.2,20
740134,tt16636094,6.8,8
740139,tt16636178,3.2,207
740157,tt1663655,4.0,6401
740163,tt1663662,6.9,507684
740169,tt1663674,7.6,32
740177,tt1663692,7.1,73
740178,tt1663696,2.9,569
740193,tt16638662,5.0,109
740305,tt16642572,7.2,17
740389,tt1664640,6.5,83
740400,tt16646740,5.6,87
740527,tt16651306,6.6,5
740549,tt16652688,7.3,6
740585,tt16653958,5.7,11
740612,tt1665729,6.8,13
740636,tt1665799,5.2,103
740654,tt16659696,7.0,21
740686,tt1666185,5.8,23739
740709,tt1666287,5.8,1335
740728,tt1666329,5.7,29
740732,tt1666335,5.8,8731
740778,tt1666540,7.1,16
740879,tt1666801,6.4,96574
740893,tt1666823,4.6,35
740918,tt1667061,3.1,615
740998,tt16673138,3.6,144
741004,tt1667321,6.3,11686
741008,tt16673330,7.9,15
741020,tt1667354,7.3,6630
741021,tt1667355,6.5,14694
741078,tt16676562,7.8,6
741079,tt1667660,4.6,44
741084,tt16676718,6.1,696
741093,tt16676936,6.9,7
741101,tt16677162,5.2,8
741103,tt16677406,7.7,8
741165,tt16678934,7.2,48
741171,tt16679082,6.8,42
741174,tt16679166,8.5,6
741186,tt1668016,6.2,533
741256,tt16687482,8.8,22
741309,tt16689786,3.3,8
741390,tt1669268,3.5,459
741511,tt1669768,5.2,281
741522,tt16697972,8.3,46
741535,tt1669814,4.0,728
741540,tt1669818,5.2,63
741546,tt1669831,5.6,61
741611,tt1670345,7.2,668474
741624,tt1670387,3.8,279
741628,tt1670392,3.3,217
741734,tt1670916,6.0,86
741754,tt16709752,5.6,51
741760,tt1670991,8.3,52
741762,tt1670994,6.6,318
741774,tt16710662,8.2,32
741778,tt16710826,5.6,1203
741808,tt16711580,5.8,10
741816,tt16711752,9.6,7
741839,tt1671446,5.4,626
741889,tt16715436,5.7,11
741900,tt1671584,6.2,149
741936,tt1671719,8.7,33
741943,tt1671741,5.8,14
741969,tt16720892,6.2,37
742089,tt16727116,6.7,7
742134,tt16727512,5.2,15
742146,tt16727778,7.6,439
742147,tt16727816,6.1,81
742151,tt16727878,8.6,8
742178,tt16728368,7.7,20
742188,tt16728922,8.8,18
742199,tt16729498,7.8,62
742200,tt16729508,4.0,89
742205,tt16729616,9.1,27
742247,tt16731616,5.4,8
742252,tt16731878,5.0,7
742265,tt16732214,5.6,129
742275,tt16732852,4.5,32
742293,tt16733174,8.0,10
742300,tt16733276,7.1,28
742308,tt16733354,7.7,103
742319,tt16733648,2.4,7
742324,tt1673373,7.0,17
742352,tt16734276,6.2,135
742454,tt1673732,6.4,46
742456,tt1673734,6.2,5978
742471,tt16738372,6.0,5
742539,tt16740206,7.3,7
742556,tt1674047,1.5,4822
742583,tt1674099,7.3,92
742655,tt16742890,7.3,14
742686,tt16743878,9.6,20
742699,tt16744250,7.5,13
742712,tt16745042,8.9,16
742715,tt16745146,5.8,30
742767,tt16747572,9.6,10336
742772,tt1674766,5.4,495
742773,tt1674768,5.1,222
742775,tt1674771,6.5,80962
742787,tt1674785,7.2,2445
742794,tt16748022,2.8,11
742840,tt16750078,9.5,57
742847,tt16750728,4.0,195
742850,tt16751104,7.8,44
742885,tt16751496,8.1,11
742896,tt1675163,5.8,179
742897,tt16751646,9.3,21
742901,tt16751740,5.2,75
742902,tt1675174,7.2,8
742908,tt16751916,8.8,21
742909,tt16751922,8.0,2086
742914,tt16751954,9.2,799
742918,tt16751976,4.9,438
742984,tt16753302,8.6,6
743012,tt16755700,8.3,20
743019,tt16755990,7.0,890
743029,tt16756254,4.1,42
743038,tt16756914,5.8,95
743039,tt16756942,4.4,80
743045,tt16757252,5.3,286
743063,tt16757530,3.8,12
743067,tt1675759,4.5,695
743076,tt16757706,4.6,86
743092,tt16757854,8.3,32
743128,tt16758966,5.5,11
743130,tt16759126,4.8,47
743141,tt16760194,7.1,8
743154,tt16760592,3.2,153
743155,tt16760880,7.2,14
743194,tt16761722,5.2,47
743218,tt16762078,7.2,9
743257,tt16762816,10.0,19
743268,tt16763048,9.3,21
743285,tt16764180,4.2,7
743317,tt16764626,7.2,162
743349,tt16765812,8.5,33
743355,tt16766174,8.5,212
743437,tt16769394,4.3,200
743562,tt1677615,5.3,357
743603,tt1677720,7.4,443658
743634,tt1678052,5.0,423
743651,tt16781874,7.7,32
743679,tt16788570,8.1,236
743701,tt16790672,9.4,9
743744,tt1679227,7.8,46
743763,tt1679276,7.0,546
743784,tt16793192,6.2,8
743792,tt1679335,6.4,84235
743800,tt16793490,7.8,31
743806,tt16793602,7.7,13
743826,tt16793892,6.1,27
743833,tt16793972,6.3,10
743836,tt16794176,7.1,10
743838,tt16794220,4.3,12
743839,tt16794270,6.0,80
743845,tt16794528,7.9,2014
743878,tt1679593,6.0,12
743979,tt1680102,4.5,488
743988,tt1680123,5.9,3285
743993,tt1680140,5.3,1467
744003,tt1680303,6.3,212
744009,tt1680311,4.9,277
744012,tt16803184,8.7,91
744044,tt16806798,7.1,21
744048,tt16806838,4.7,38
744057,tt16806924,6.7,96
744060,tt16806990,6.9,86
744149,tt1681368,5.5,139
744151,tt1681370,5.7,232
744243,tt1682180,6.8,110581
744260,tt16822384,3.9,19
744266,tt16823480,8.2,23
744319,tt16825560,6.8,12
744326,tt16825668,9.1,10
744332,tt16825744,9.7,57
744333,tt16825768,8.8,6
744335,tt16825828,7.9,1158
744397,tt1682886,5.5,1142
744436,tt1683048,7.4,5778
744437,tt1683051,5.5,88
744635,tt1683525,6.3,29
744690,tt16838004,7.9,29
744727,tt1683919,4.4,120
744753,tt16842060,8.2,95
744757,tt1684233,6.1,33809
744784,tt1684548,3.5,1246
744868,tt1684889,9.1,10
745034,tt1686027,5.8,269
745042,tt1686042,6.2,2295
745077,tt1686122,5.3,13
745079,tt1686125,5.5,53
745169,tt16867050,7.0,23
745196,tt16867902,8.8,54
745204,tt16868058,7.0,25
745206,tt16868068,6.9,16
745210,tt16868130,6.4,29
745219,tt1686821,5.4,55532
745227,tt16868298,6.8,50
745240,tt16868572,8.6,8
745252,tt1686897,3.4,1297
745603,tt16890948,8.8,9
745605,tt16891066,7.7,14
745615,tt16892654,5.8,30
745651,tt16897410,7.2,9
745656,tt16897968,6.0,595
745665,tt16898138,8.7,19
745671,tt16898430,8.8,6
745677,tt16898838,2.8,33
745682,tt16899050,4.1,40
745687,tt16899152,8.4,9
745689,tt16899216,3.8,658
745691,tt16899302,2.8,84
745692,tt16899324,6.5,34
745705,tt16899584,9.0,1173
745712,tt16899842,6.6,16
745713,tt16899852,5.8,379
745722,tt16900192,9.7,17
745726,tt16900304,5.6,141
745733,tt16900396,7.4,15
745740,tt16900852,8.2,19
745752,tt16901072,8.8,1992
745768,tt16902002,2.2,6
745823,tt1690543,6.3,29
745824,tt1690544,6.8,32
745860,tt16909478,6.5,149
745863,tt1690953,7.3,405383
745871,tt1690967,6.0,2384
745877,tt1690991,5.9,135
745902,tt16911316,3.0,229
745907,tt1691152,7.2,6139
745908,tt1691153,4.8,754
745912,tt16911606,7.6,10
745922,tt16911974,6.2,13
745955,tt16912766,6.2,148
745966,tt16913072,2.2,232
746030,tt1691451,8.2,17
746035,tt16914580,6.6,10
746052,tt16914952,5.9,2124
746067,tt16915214,7.6,60
746068,tt16915240,6.2,28
746089,tt16915972,6.9,2296
746122,tt16917146,9.2,7
746134,tt16918304,4.6,62
746165,tt1691916,6.4,53843
746166,tt1691917,5.7,46257
746169,tt1691924,2.7,199
746170,tt1691925,7.2,7
746172,tt1691928,6.9,17
746177,tt16919894,8.1,9
746280,tt1692478,5.5,304
746601,tt1694021,5.3,10191
746648,tt16944826,6.2,519
746690,tt16945796,5.6,17
746753,tt16951384,7.7,10
746774,tt16951480,3.7,60
746776,tt16951524,4.0,359
746779,tt16951574,6.5,41
746819,tt16951976,8.1,18
746836,tt16952820,6.1,49
746843,tt16953276,7.2,19
746860,tt16953666,7.1,2722
746870,tt1695385,6.9,36
746871,tt1695388,6.8,292
746893,tt16954518,7.7,16
746900,tt16954632,5.3,30
746912,tt16955350,5.8,5
746946,tt1695783,4.3,195
747004,tt16959898,6.0,21
747012,tt16959964,9.0,13
747022,tt16960572,5.1,9
747064,tt16961210,6.1,13
747067,tt16961300,7.0,50
747084,tt1696183,8.5,19
747175,tt16964616,8.5,259
747180,tt16964818,8.3,33
747191,tt16965198,6.7,138
747238,tt16966864,5.8,16
747260,tt16967542,5.8,45
747273,tt16968086,7.6,40
747300,tt16968496,6.2,49
747307,tt16968740,7.2,11
747343,tt16969036,7.0,14
747346,tt16969178,6.3,418
747385,tt16969742,6.4,56
747397,tt16969906,4.4,600
747407,tt16970102,4.0,10
747452,tt1697064,6.3,7877
747461,tt16970840,7.4,57
747463,tt16970854,7.2,13
747465,tt16970892,7.5,20
747466,tt16970912,8.2,6
747468,tt16970948,7.4,16
747469,tt16970976,5.8,3482
747632,tt16974912,7.8,969
747657,tt16975682,8.3,596
747676,tt16976624,8.6,8
747678,tt16976670,4.4,12
747694,tt16977490,8.2,20
747699,tt16977750,7.8,893
747714,tt1697800,4.4,2977
747740,tt16978650,6.7,31
747742,tt16978674,7.3,25
747751,tt16978828,6.1,21
747766,tt16979418,7.1,13
747772,tt16979554,9.0,7
747773,tt16979594,6.2,18
747776,tt16979650,4.6,44
747779,tt1697973,5.2,141
747783,tt16979798,5.1,41
747871,tt16981600,5.9,143
747906,tt16983140,8.1,221
747907,tt16983210,9.3,22
747967,tt16985078,7.9,42
747972,tt16985198,7.8,10
747989,tt16985500,4.9,9
748031,tt16986370,8.8,8
748033,tt1698641,6.2,44983
748037,tt1698651,2.3,744
748038,tt16986526,5.8,6
748039,tt1698652,7.2,1942
748042,tt1698654,6.6,590
748043,tt1698655,3.9,145
748059,tt16986722,7.7,20
748064,tt16987062,7.0,91
748076,tt16987436,6.9,100
748093,tt16987912,8.8,169
748117,tt16988956,7.4,39
748150,tt16990484,5.4,20
748237,tt16992574,8.7,7
748275,tt16993866,7.6,284
748286,tt16994102,7.3,22
748318,tt16994958,7.2,36
748327,tt1699518,6.6,6807
748332,tt16995280,5.4,23
748335,tt16995318,5.9,26
748336,tt16995376,6.7,7
748352,tt16996230,6.1,12
748369,tt16996614,8.6,5
748380,tt16996832,7.9,9
748381,tt16996876,8.4,103
748407,tt1699755,5.3,4953
748408,tt16997558,5.4,326
748432,tt17001678,7.7,24
748439,tt17001790,9.8,48
748468,tt17003764,8.7,12
748469,tt17003896,6.2,221
748539,tt17005404,4.8,121
748571,tt17006006,7.2,69
748600,tt17007270,9.3,21
748601,tt17007274,7.5,17
748603,tt17007298,5.8,101
748610,tt17007480,9.8,31
748639,tt17007700,9.5,25
748651,tt1700807,4.9,50
748660,tt1700841,6.1,198223
748664,tt1700845,6.1,10117
748666,tt17008472,6.6,352
748683,tt17008712,6.8,60
748696,tt17009080,5.0,5
748707,tt17009236,5.4,10
748710,tt17009248,7.3,40
748714,tt17009282,8.1,8
748716,tt17009328,7.6,8
748723,tt17009584,4.2,405
748726,tt17009856,7.0,253
748768,tt1701176,3.9,94
748778,tt17011928,5.2,31
748802,tt17012768,7.2,91
748824,tt17014214,6.6,144
748829,tt17014922,8.8,16
748876,tt1702014,7.9,26057
748922,tt17022884,9.2,20
748977,tt17023780,5.0,26
748984,tt17023860,6.6,60
748987,tt17023920,6.3,53
749001,tt17024164,6.2,483
749009,tt1702429,6.3,2939
749015,tt1702437,6.1,143
749016,tt1702439,6.6,112304
749112,tt17030826,6.5,164
749119,tt1703123,5.4,28
749236,tt17037910,7.2,64
749249,tt1703807,7.7,1122
749259,tt17038354,7.0,5
749302,tt1703957,6.5,20172
749306,tt17040210,5.5,42
749336,tt17041964,7.7,16439
749350,tt17042306,5.8,62
749360,tt17042368,9.3,7
749376,tt17042714,2.6,408
749408,tt17043084,9.2,32
749409,tt17043118,7.8,9
749410,tt17043138,5.0,24
749432,tt17043566,6.6,39
749434,tt17043652,4.8,453
749440,tt17044102,5.2,19
749449,tt17044472,7.4,5
749451,tt17044506,6.6,5
749454,tt17044594,5.2,1019
749457,tt17044664,6.0,255
749472,tt17045672,7.4,8
749479,tt1704586,6.6,1006
749536,tt17047604,9.2,6
749555,tt17048276,5.5,364
749556,tt17048292,6.4,21
749558,tt17048330,6.9,641
749559,tt17048366,6.9,986
749587,tt17049058,4.7,115
749588,tt17049070,5.3,271
749589,tt17049104,5.8,172
749590,tt17049112,6.1,340
749636,tt17050618,6.5,22
749641,tt17050716,7.2,31
749663,tt1705100,8.6,21
749674,tt1705111,6.0,70
749733,tt17052380,5.2,111
749739,tt17052492,7.8,13
749741,tt17052544,6.8,23
749755,tt17053594,7.3,86
749769,tt17055226,6.4,125
749780,tt17055468,5.7,34
749786,tt17055670,7.2,62
749790,tt17055878,6.2,83
749857,tt17057126,4.2,184
749861,tt17057148,7.0,27
749874,tt17057254,3.6,25
749923,tt17058120,8.4,13
749927,tt17058154,7.9,11
749931,tt17058302,7.0,33
749940,tt17058536,3.1,83
749943,tt17058672,5.6,8
749964,tt1705952,4.8,12761
749981,tt17060296,8.9,40
749995,tt17061330,6.4,6
750013,tt17061814,6.9,43
750044,tt17063188,9.2,13
750045,tt17063194,6.4,38
750159,tt17065974,4.8,74
750161,tt1706598,6.1,8212
750165,tt17066058,8.4,41
750173,tt1706620,7.1,366483
750176,tt17066238,6.3,19
750179,tt1706625,5.0,969
750188,tt17066494,6.4,21
750190,tt17066696,4.4,15
750200,tt17066764,7.2,15
750229,tt17067156,6.6,341
750233,tt17067380,8.6,7
750284,tt17069250,8.7,26
750291,tt17069416,2.8,90
750326,tt17071282,9.6,6
750329,tt17071350,5.1,28
750352,tt17071976,7.6,13
750354,tt17072038,6.2,25
750441,tt17072974,5.0,16
750466,tt17073498,8.6,6
750495,tt1707380,5.4,6279
750498,tt17073848,6.4,5
750534,tt17074348,6.5,34
750536,tt17074358,8.3,932
750538,tt17074396,7.3,21
750549,tt17074508,7.5,174
750552,tt17074540,7.1,164
750556,tt17074644,6.1,236
750558,tt17074712,8.5,6
750580,tt17075012,8.9,8
750581,tt17075034,7.3,7
750597,tt17076046,7.0,25501
750630,tt17076682,6.6,117
750639,tt17077058,6.2,200
750645,tt17077146,9.2,5
750665,tt17077906,9.4,7
750691,tt17078340,8.3,9
750692,tt17078354,7.5,20
750698,tt17078736,7.1,10
750701,tt17079116,8.8,7
750703,tt17079178,6.2,122
750709,tt17079276,7.9,32
750710,tt17079294,6.5,33
750711,tt17079296,7.3,19
750715,tt17079314,7.5,43
750716,tt17079358,6.0,384
750724,tt17079562,7.4,18
750734,tt17080040,7.5,12
750735,tt17080060,7.1,9
750737,tt17080096,7.5,58
750738,tt17080124,7.4,26
750739,tt17080140,5.9,25
750753,tt17080412,4.2,500
750754,tt17080442,8.4,13
750773,tt17081068,7.7,7
750777,tt17081112,5.9,182
750778,tt17081130,7.2,74
750788,tt1708135,7.0,9534
751017,tt1709143,5.5,37633
751052,tt1709657,8.3,83
751057,tt1709694,5.7,699
751059,tt17097088,7.7,1235
751160,tt1710393,6.2,1132
751184,tt1710469,6.1,216
751267,tt1710898,7.6,178
751351,tt1711425,5.8,75604
751388,tt1711525,5.9,83172
751444,tt1712071,6.8,23
751446,tt1712086,6.9,76
751450,tt17121280,5.9,14
751475,tt17121902,5.8,307
751478,tt1712192,6.4,17032
751501,tt1712261,6.3,73641
751579,tt17127518,6.3,20
751615,tt17132400,9.2,23
751663,tt1713440,6.8,8300
751668,tt17134922,8.3,1037
751674,tt1713545,8.8,6
751742,tt1713991,5.4,122
751787,tt1714206,7.1,156007
751964,tt17146978,6.9,868
752002,tt1714833,6.3,5119
752007,tt1714843,5.4,875
752017,tt17148760,6.9,38
752035,tt1714915,7.2,102721
752037,tt1714917,7.2,6114
752096,tt17151856,6.6,16
752147,tt17153208,5.7,13
752154,tt1715336,6.4,24120
752158,tt1715344,6.5,1092
752178,tt17154094,5.7,221
752179,tt17154156,7.3,9
752185,tt17154674,6.5,19
752187,tt17155092,9.6,12
752234,tt17156822,5.9,303
752235,tt17156956,6.3,7
752244,tt17157122,6.1,164
752250,tt17157266,7.2,70
752265,tt1715751,7.9,497
752279,tt17157786,4.1,150
752292,tt17158126,7.4,14
752305,tt17158438,9.4,34
752323,tt17158678,8.5,9
752337,tt1715879,7.1,38
752379,tt17159338,4.2,26
752487,tt17160594,9.5,11
752490,tt17161628,5.7,23
752491,tt17161664,8.2,23
752513,tt17162272,8.6,5
752521,tt17162450,9.8,5
752569,tt17164540,7.0,69
752602,tt1716767,5.5,2072
752636,tt17169982,7.5,11
752768,tt17174750,5.3,108
752804,tt17175444,4.2,27
752829,tt1717715,4.9,5160
752975,tt17184980,7.9,27
753049,tt1718747,5.9,3521
753052,tt1718763,4.7,231
753098,tt1718898,5.6,715
753102,tt1718915,4.7,1880
753103,tt1718924,6.5,12685
753228,tt17194974,7.6,200
753244,tt1719546,7.8,15
753260,tt17196124,4.3,5950
753335,tt1720035,5.6,1268
753338,tt17200376,6.1,518
753384,tt1720161,7.4,21
753419,tt17202326,4.5,2119
753433,tt1720280,6.2,88
753442,tt17203464,5.6,6
753494,tt1720621,5.7,1684
753654,tt17212540,6.0,9
753703,tt1721503,8.8,19
753752,tt1721672,4.1,368
753795,tt17219312,8.4,13
753818,tt17219636,5.2,85
753866,tt17220704,6.7,15611
753877,tt17220852,5.0,9
753884,tt17220968,7.8,19
753889,tt17221000,7.6,7
753928,tt17221298,4.4,2169
753953,tt17222924,5.6,14
754145,tt1723108,4.2,43
754151,tt1723121,7.0,456667
754157,tt1723127,6.7,73
754159,tt1723129,3.0,288
754206,tt1723659,6.3,932
754249,tt1723798,3.4,47
754374,tt1724597,6.4,2445
754444,tt1724965,4.4,1342
754447,tt1724969,6.8,23
754448,tt1724970,5.3,22389
754464,tt17250160,4.1,1061
754661,tt1725969,7.7,3610
754664,tt1725986,5.7,15239
754684,tt1726252,6.2,6564
754734,tt1726592,6.3,80417
754776,tt1726727,6.7,24
754817,tt1726870,5.6,9
754885,tt1727254,4.2,267
754926,tt1727375,6.8,38
754929,tt1727388,7.4,152267
754953,tt17274522,8.5,2551
754961,tt1727497,6.3,1494
754962,tt17274996,9.1,25
755013,tt17275932,4.4,29
755014,tt17275958,5.6,311
755062,tt1727770,6.0,43811
755065,tt1727776,6.3,51974
755080,tt17278028,6.3,7
755085,tt17278158,7.7,8
755088,tt1727824,7.9,546134
755104,tt1727849,7.3,8
755106,tt17278510,7.1,1033
755124,tt17278894,5.9,8
755146,tt17279488,6.4,67
755163,tt17280362,5.4,157
755213,tt1728236,5.7,139
755219,tt17282434,8.6,36
755250,tt17284564,7.2,78
755272,tt1728616,4.5,167
755401,tt1728983,6.6,81
755449,tt17291716,5.0,882
755496,tt17292614,5.9,199
755537,tt1729517,8.9,20
755569,tt1729615,5.9,391
755594,tt1729674,5.3,902
755595,tt17296772,5.7,144
755719,tt1730209,5.0,44
755786,tt17305656,4.8,47
755815,tt1730669,6.8,6
755842,tt17307420,5.8,77
755851,tt1730760,4.3,389
755854,tt1730764,5.8,315
755856,tt1730768,7.0,44260
755874,tt17308130,6.3,280
755883,tt17308496,6.6,14
755886,tt17309428,4.7,11
755889,tt17309864,7.0,238
755890,tt17309916,6.9,71
755898,tt17310382,5.1,36
755903,tt1731141,6.6,243856
755913,tt17312226,5.0,28
755965,tt1731701,5.4,22419
755966,tt1731702,6.2,111
755985,tt17318026,9.1,177
755994,tt17318444,8.3,218
756080,tt17320300,6.6,83
756081,tt17320304,6.8,6
756096,tt17320674,6.8,33
756104,tt17321026,4.4,333
756118,tt17321168,6.4,8
756195,tt17323832,9.4,7
756235,tt1732582,7.0,1511
756257,tt1732651,2.6,250
756353,tt1733128,6.4,14
756533,tt17336786,8.6,13
756537,tt17336922,4.8,21
756548,tt1733729,4.0,171
756549,tt1733731,6.7,10
756583,tt17338870,7.4,13
756652,tt1734175,7.2,15
756720,tt1734429,6.2,482
756743,tt1734493,6.3,36157
756780,tt17345772,3.4,49
756783,tt1734579,6.8,614
756806,tt17346434,5.3,41
756807,tt17346476,7.6,38
756808,tt17346494,8.3,39
756822,tt17346682,8.5,16
756856,tt17347244,6.3,71
756870,tt17348024,5.0,27
756900,tt17349994,4.4,14
756907,tt17350188,9.3,83
756928,tt17351870,3.4,5
756934,tt17351966,7.1,17
756939,tt1735204,7.9,38
756952,tt17352384,6.3,64
756971,tt1735279,6.2,44
756975,tt1735289,5.7,13
756984,tt1735311,5.4,86
757029,tt1735462,4.8,1732
757135,tt1735907,5.2,5740
757142,tt1735930,6.8,11
757180,tt1736040,3.1,101
757344,tt17370648,6.4,16
757359,tt1737110,6.0,68
757380,tt17371496,6.0,213
757392,tt17371682,5.6,24
757423,tt17372462,4.1,560
757446,tt17372926,6.5,14
757467,tt17373104,4.8,17
757481,tt17373462,8.2,11
757489,tt17373978,6.6,31
757519,tt17374564,8.3,42
757536,tt17374778,7.0,620
757538,tt17374820,6.5,13
757577,tt1737585,10.0,10
757587,tt1737616,5.1,99
757604,tt1737680,6.7,205
757609,tt1737706,6.9,9
757615,tt1737724,6.3,135
757641,tt1737795,3.4,327
757642,tt1737796,3.0,397
757682,tt17382524,7.5,93
757693,tt1738305,6.8,17
757707,tt1738351,6.0,1061
757779,tt1739155,6.9,66
757819,tt1739305,4.0,127
758024,tt1740495,4.7,14
758044,tt1740552,6.5,303
758077,tt1740683,6.2,639
758083,tt1740697,6.9,25
758093,tt1740719,7.8,42
758101,tt1740732,9.0,9
758173,tt17410332,5.7,27
758176,tt1741243,5.9,11586
758180,tt1741273,6.3,49258
758184,tt17413020,6.6,215
758336,tt1742044,6.8,35383
758389,tt17422332,6.7,38
758411,tt1742327,3.4,328
758414,tt1742334,5.7,64440
758484,tt17424878,6.5,18
758487,tt17425006,6.2,17
758488,tt17425022,2.5,399
758490,tt17425056,8.4,2207
758494,tt17425216,6.6,366
758535,tt1742682,3.7,288
758629,tt1743325,7.8,48
758895,tt17449172,7.5,29
759021,tt17451970,8.4,5
759079,tt1745710,7.7,1282
759084,tt1745718,9.0,42
759103,tt1745784,3.8,235
759104,tt1745787,7.0,11423
759116,tt1745828,8.0,31
759151,tt1745959,5.1,74
759152,tt1745960,8.3,524155
759336,tt17470172,7.2,37
759514,tt1747958,6.5,20500
759530,tt1748016,4.9,540
759563,tt1748133,5.9,83
759586,tt1748199,6.2,78
759601,tt1748256,6.7,13
759740,tt17490116,7.5,224
759756,tt17490924,4.2,116
759760,tt17491002,7.6,7
759763,tt17491040,6.1,4020
759764,tt17491060,6.3,6
759779,tt17491616,6.7,525
759790,tt17492000,7.6,19
759811,tt17492706,9.8,61
759823,tt17492922,7.0,78
759832,tt17493272,8.2,215
759835,tt17493312,7.0,25
759846,tt17493724,6.7,90
759890,tt17494634,6.5,49
759891,tt17494686,6.3,726
759894,tt17494746,9.2,45
759904,tt17495410,7.5,18
759910,tt17495832,6.7,607
759911,tt17495872,4.4,169
759940,tt17497250,7.6,290
759944,tt17497664,7.7,8
759950,tt17497936,6.7,270
759967,tt17498694,6.2,58
759983,tt17499272,8.0,5
759993,tt17499586,7.4,5
760010,tt17499738,8.0,51
760044,tt17500218,6.8,11
760046,tt17500254,8.1,12
760070,tt17500912,5.9,145
760071,tt17500916,6.2,6
760078,tt17501074,7.8,6
760091,tt17501358,6.5,29
760115,tt17501658,6.6,1318
760144,tt17503560,8.0,34
760175,tt17504906,4.9,372
760186,tt17505176,8.9,25
760191,tt17505240,5.1,16
760200,tt17505492,6.4,84
760231,tt17505908,7.4,5
760256,tt17506486,8.2,10
760266,tt17506728,7.2,80
760277,tt17507072,9.7,53
760280,tt17507180,9.5,21
760282,tt17507324,7.0,6
760287,tt17507486,2.1,24
760292,tt17507548,6.0,10
760297,tt17507586,9.1,14
760307,tt17507906,8.6,48
760324,tt17508126,8.4,85
760468,tt17510216,2.8,23
760550,tt17511190,7.9,1297
760563,tt17511490,7.6,13
760569,tt17511968,4.0,42
760609,tt17512706,6.4,168
760624,tt17513412,8.0,8
760669,tt17514050,7.6,21
760677,tt17514144,8.7,1214
760784,tt17516652,7.3,12
760809,tt17517630,5.5,19
760817,tt17517876,6.2,577
760828,tt17518186,5.6,20
760829,tt17518262,6.6,54
760839,tt17519036,7.2,14
760864,tt17519490,7.2,14
760866,tt17519556,6.9,83
760889,tt17520428,4.6,544
760897,tt17520690,8.0,5
760906,tt17520962,6.6,72
760938,tt17521316,7.4,32
760942,tt17521406,7.7,26
760983,tt17522042,8.3,414
760992,tt17523226,7.7,186
760999,tt17523604,5.4,7
761004,tt17523850,3.0,40
761049,tt17525388,9.0,9
761081,tt17526514,7.0,53
761096,tt17526762,6.6,622
761103,tt17526876,6.4,17
761106,tt17527124,4.2,971
761251,tt1753383,7.2,74269
761364,tt1753693,5.2,936
761400,tt17537828,7.0,15
761403,tt1753786,4.3,1380
761404,tt1753788,4.3,77
761420,tt17538180,5.7,12
761422,tt1753821,4.2,446
761433,tt17538510,6.6,323
761455,tt1753900,8.4,45
761478,tt1753945,7.1,10
761484,tt1753967,3.5,575
761542,tt1754137,7.4,125
761570,tt1754194,6.4,27
761589,tt17542282,6.1,62
761590,tt1754228,5.7,575
761591,tt17542306,7.8,259
761601,tt17542524,6.4,98
761603,tt17542540,5.3,891
761628,tt17542812,5.9,9
761642,tt1754316,3.4,322
761650,tt1754331,7.5,46
761681,tt17543886,8.4,30
